#TimeIteration Time SubCycles NewtonSteps Drag CrossFlowLift Lift
0 0.000000e+00 0 0   2.752951e+00  6.338183e-02  2.183761e+01
1 5.000000e-04 1 1   2.768561e+00  6.275966e-02  2.217803e+01
2 1.500000e-03 1 1   2.679608e+00  6.350040e-02  2.012168e+01
3 2.500000e-03 1 1   2.705710e+00  6.228199e-02  1.999970e+01
4 3.500000e-03 1 1   2.719502e+00  6.251271e-02  2.007559e+01
5 4.500000e-03 1 1   2.734955e+00  6.269305e-02  2.014097e+01
6 5.500000e-03 1 1   2.737409e+00  6.283287e-02  1.990542e+01
7 6.500000e-03 1 1   2.736293e+00  6.273054e-02  1.959402e+01
8 7.500000e-03 1 1   2.739196e+00  6.220151e-02  1.937242e+01
9 8.500000e-03 1 1   2.746727e+00  6.140808e-02  1.925340e+01
10 9.500000e-03 1 1   2.755412e+00  6.074206e-02  1.916560e+01
11 1.050000e-02 1 1   2.761706e+00  6.056050e-02  1.903667e+01
12 1.150000e-02 1 1   2.764574e+00  6.089020e-02  1.884352e+01
13 1.250000e-02 1 1   2.765605e+00  6.141289e-02  1.861621e+01
14 1.350000e-02 1 1   2.767018e+00  6.168475e-02  1.839887e+01
15 1.450000e-02 1 1   2.769815e+00  6.141111e-02  1.821351e+01
16 1.550000e-02 1 1   2.773385e+00  6.064077e-02  1.805008e+01
17 1.650000e-02 1 1   2.776437e+00  5.974604e-02  1.788308e+01
18 1.750000e-02 1 1   2.778201e+00  5.915618e-02  1.769563e+01
19 1.850000e-02 1 1   2.778791e+00  5.908319e-02  1.748814e+01
20 1.950000e-02 1 1   2.778768e+00  5.940215e-02  1.727070e+01
21 2.050000e-02 1 1   2.778559e+00  5.975813e-02  1.705145e+01
22 2.150000e-02 1 1   2.778235e+00  5.982024e-02  1.683215e+01
23 2.250000e-02 1 1   2.777665e+00  5.949490e-02  1.661058e+01
24 2.350000e-02 1 1   2.776692e+00  5.894552e-02  1.638354e+01
25 2.450000e-02 1 1   2.775182e+00  5.843649e-02  1.614751e+01
26 2.550000e-02 1 1   2.772953e+00  5.818001e-02  1.589751e+01
27 2.650000e-02 1 1   2.769908e+00  5.815129e-02  1.562994e+01
28 2.750000e-02 1 1   2.766172e+00  5.820908e-02  1.534611e+01
29 2.850000e-02 1 1   2.762114e+00  5.818257e-02  1.505302e+01
30 2.950000e-02 1 1   2.758110e+00  5.799821e-02  1.475834e+01
31 3.050000e-02 1 1   2.754242e+00  5.771673e-02  1.446359e+01
32 3.150000e-02 1 1   2.750211e+00  5.746473e-02  1.416202e+01
33 3.250000e-02 1 1   2.745592e+00  5.732656e-02  1.384351e+01
34 3.350000e-02 1 1   2.740176e+00  5.728762e-02  1.350201e+01
35 3.450000e-02 1 1   2.734203e+00  5.725548e-02  1.314166e+01
36 3.550000e-02 1 1   2.728092e+00  5.712986e-02  1.276998e+01
37 3.650000e-02 1 1   2.722192e+00  5.688875e-02  1.239362e+01
38 3.750000e-02 1 1   2.716589e+00  5.659143e-02  1.201365e+01
39 3.850000e-02 1 1   2.711151e+00  5.633191e-02  1.162683e+01
40 3.950000e-02 1 1   2.705707e+00  5.618742e-02  1.122929e+01
41 4.050000e-02 1 1   2.700199e+00  5.615543e-02  1.081963e+01
42 4.150000e-02 1 1   2.694690e+00  5.616994e-02  1.039891e+01
43 4.250000e-02 1 1   2.689243e+00  5.615340e-02  9.967406e+00
44 4.350000e-02 1 1   2.683964e+00  5.603740e-02  9.526368e+00
