#TimeIteration Time SubCycles NewtonSteps Drag CrossFlowLift Lift
0 0.000000e+00 0 0   2.461564e+00  5.667313e-02  1.952620e+01
1 5.000000e-04 1 1   2.475862e+00  5.611747e-02  1.983531e+01
2 1.500000e-03 1 1   2.398263e+00  5.683253e-02  1.809256e+01
3 2.500000e-03 1 1   2.421980e+00  5.573411e-02  1.802088e+01
4 3.500000e-03 1 1   2.432085e+00  5.595530e-02  1.806532e+01
5 4.500000e-03 1 1   2.444304e+00  5.610211e-02  1.811105e+01
6 5.500000e-03 1 1   2.446141e+00  5.621312e-02  1.791862e+01
7 6.500000e-03 1 1   2.444871e+00  5.613170e-02  1.766016e+01
8 7.500000e-03 1 1   2.446614e+00  5.571363e-02  1.746758e+01
9 8.500000e-03 1 1   2.452154e+00  5.506798e-02  1.735821e+01
10 9.500000e-03 1 1   2.458818e+00  5.451293e-02  1.727791e+01
11 1.050000e-02 1 1   2.463636e+00  5.434705e-02  1.716609e+01
12 1.150000e-02 1 1   2.465622e+00  5.461399e-02  1.700095e+01
13 1.250000e-02 1 1   2.465919e+00  5.506420e-02  1.680306e+01
14 1.350000e-02 1 1   2.466483e+00  5.532177e-02  1.661191e+01
15 1.450000e-02 1 1   2.468262e+00  5.511161e-02  1.644813e+01
16 1.550000e-02 1 1   2.470770e+00  5.447661e-02  1.630387e+01
17 1.650000e-02 1 1   2.472871e+00  5.372265e-02  1.615666e+01
18 1.750000e-02 1 1   2.473865e+00  5.321641e-02  1.599125e+01
19 1.850000e-02 1 1   2.473836e+00  5.313937e-02  1.580754e+01
20 1.950000e-02 1 1   2.473298e+00  5.342057e-02  1.561488e+01
21 2.050000e-02 1 1   2.472660e+00  5.374333e-02  1.542112e+01
22 2.150000e-02 1 1   2.471972e+00  5.382412e-02  1.522758e+01
23 2.250000e-02 1 1   2.471090e+00  5.357005e-02  1.503175e+01
24 2.350000e-02 1 1   2.469875e+00  5.310782e-02  1.483078e+01
25 2.450000e-02 1 1   2.468216e+00  5.267260e-02  1.462169e+01
26 2.550000e-02 1 1   2.466003e+00  5.243606e-02  1.440095e+01
27 2.650000e-02 1 1   2.463157e+00  5.241034e-02  1.416554e+01
28 2.750000e-02 1 1   2.459757e+00  5.248227e-02  1.391616e+01
29 2.850000e-02 1 1   2.456100e+00  5.247798e-02  1.365839e+01
30 2.950000e-02 1 1   2.452510e+00  5.233685e-02  1.339888e+01
31 3.050000e-02 1 1   2.449087e+00  5.210801e-02  1.313971e+01
32 3.150000e-02 1 1   2.445605e+00  5.189570e-02  1.287562e+01
33 3.250000e-02 1 1   2.441693e+00  5.177432e-02  1.259784e+01
34 3.350000e-02 1 1   2.437139e+00  5.174031e-02  1.230037e+01
35 3.450000e-02 1 1   2.432087e+00  5.171793e-02  1.198511e+01
36 3.550000e-02 1 1   2.426902e+00  5.162472e-02  1.165864e+01
37 3.650000e-02 1 1   2.421991e+00  5.143334e-02  1.132993e+01
38 3.750000e-02 1 1   2.417410e+00  5.118406e-02  1.099943e+01
39 3.850000e-02 1 1   2.413020e+00  5.096427e-02  1.066364e+01
40 3.950000e-02 1 1   2.408645e+00  5.083917e-02  1.031859e+01
41 4.050000e-02 1 1   2.404223e+00  5.081349e-02  9.962816e+00
42 4.150000e-02 1 1   2.399808e+00  5.084092e-02  9.597354e+00
43 4.250000e-02 1 1   2.395476e+00  5.083464e-02  9.222652e+00
44 4.350000e-02 1 1   2.391308e+00  5.074097e-02  8.840149e+00
45 4.450000e-02 1 1   2.387363e+00  5.054923e-02  8.450678e+00
46 4.550000e-02 1 1   2.383677e+00  5.030778e-02  8.055002e+00
47 4.650000e-02 1 1   2.380369e+00  5.008587e-02  7.657460e+00
48 4.750000e-02 1 1   2.377479e+00  4.993449e-02  7.260341e+00
49 4.850000e-02 1 1   2.374935e+00  4.988455e-02  6.862496e+00
50 4.950000e-02 1 1   2.372636e+00  4.991244e-02  6.461263e+00
51 5.050000e-02 1 1   2.370491e+00  4.994778e-02  6.053699e+00
52 5.150000e-02 1 1   2.368523e+00  4.992597e-02  5.640545e+00
53 5.250000e-02 1 1   2.366845e+00  4.981397e-02  5.226105e+00
54 5.350000e-02 1 1   2.365564e+00  4.963668e-02  4.814965e+00
55 5.450000e-02 1 1   2.364697e+00  4.945122e-02  4.409495e+00
56 5.550000e-02 1 1   2.364154e+00  4.931227e-02  4.008080e+00
57 5.650000e-02 1 1   2.363819e+00  4.925030e-02  3.607810e+00
58 5.750000e-02 1 1   2.363636e+00  4.925237e-02  3.207196e+00
59 5.850000e-02 1 1   2.363643e+00  4.926011e-02  2.808635e+00
60 5.950000e-02 1 1   2.363901e+00  4.921942e-02  2.415723e+00
61 6.050000e-02 1 1   2.364431e+00  4.911663e-02  2.030910e+00
62 6.150000e-02 1 1   2.365192e+00  4.897289e-02  1.654035e+00
63 6.250000e-02 1 1   2.366099e+00  4.882671e-02  1.282747e+00
64 6.350000e-02 1 1   2.367098e+00  4.870788e-02  9.152099e-01
65 6.450000e-02 1 1   2.368192e+00  4.862729e-02  5.518988e-01
66 6.550000e-02 1 1   2.369428e+00  4.855698e-02  1.952936e-01
67 6.650000e-02 1 1   2.370839e+00  4.847735e-02 -1.518713e-01
68 6.750000e-02 1 1   2.372422e+00  4.838381e-02 -4.889408e-01
69 6.850000e-02 1 1   2.374143e+00  4.826320e-02 -8.162426e-01
70 6.950000e-02 1 1   2.375966e+00  4.815125e-02 -1.135807e+00
71 7.050000e-02 1 1   2.377887e+00  4.805565e-02 -1.448616e+00
72 7.150000e-02 1 1   2.379928e+00  4.796611e-02 -1.754382e+00
73 7.250000e-02 1 1   2.382111e+00  4.787520e-02 -2.052000e+00
74 7.350000e-02 1 1   2.384449e+00  4.777579e-02 -2.340545e+00
75 7.450000e-02 1 1   2.386936e+00  4.766230e-02 -2.619831e+00
76 7.550000e-02 1 1   2.389559e+00  4.754000e-02 -2.890301e+00
77 7.650000e-02 1 1   2.392307e+00  4.741170e-02 -3.152454e+00
78 7.750000e-02 1 1   2.395178e+00  4.727831e-02 -3.406591e+00
79 7.850000e-02 1 1   2.398179e+00  4.714352e-02 -3.652947e+00
80 7.950000e-02 1 1   2.401314e+00  4.700743e-02 -3.892059e+00
81 8.050000e-02 1 1   2.404576e+00  4.685918e-02 -4.125341e+00
82 8.150000e-02 1 1   2.407963e+00  4.669963e-02 -4.353371e+00
83 8.250000e-02 1 1   2.411466e+00  4.653770e-02 -4.577046e+00
84 8.350000e-02 1 1   2.415088e+00  4.637570e-02 -4.796218e+00
85 8.450000e-02 1 1   2.418833e+00  4.621203e-02 -5.010982e+00
86 8.550000e-02 1 1   2.422706e+00  4.604852e-02 -5.221237e+00
87 8.650000e-02 1 1   2.426708e+00  4.588661e-02 -5.428100e+00
88 8.750000e-02 1 1   2.430841e+00  4.572187e-02 -5.632478e+00
89 8.850000e-02 1 1   2.435096e+00  4.556600e-02 -5.835527e+00
90 8.950000e-02 1 1   2.439482e+00  4.541595e-02 -6.037913e+00
91 9.050000e-02 1 1   2.444001e+00  4.527093e-02 -6.239453e+00
92 9.150000e-02 1 1   2.448657e+00  4.512767e-02 -6.439891e+00
