#TimeIteration Time SubCycles NewtonSteps Drag CrossFlowLift Lift
0 0.000000e+00 0 0   3.612968e+00  8.782541e-02  3.086584e+01
1 5.000000e-04 1 1   3.628812e+00  8.710656e-02  3.125189e+01
2 1.500000e-03 1 2   3.518448e+00  8.795537e-02  2.838105e+01
3 2.500000e-03 1 2   3.547474e+00  8.620128e-02  2.801293e+01
4 3.500000e-03 1 2   3.575380e+00  8.624305e-02  2.816309e+01
5 4.500000e-03 1 2   3.603041e+00  8.673671e-02  2.827829e+01
6 5.500000e-03 1 2   3.609724e+00  8.716475e-02  2.790186e+01
7 6.500000e-03 1 2   3.610997e+00  8.693662e-02  2.741269e+01
8 7.500000e-03 1 2   3.618989e+00  8.591591e-02  2.707778e+01
9 8.500000e-03 1 2   3.634585e+00  8.447808e-02  2.691322e+01
10 9.500000e-03 1 3   3.652104e+00  8.332566e-02  2.680156e+01
11 1.050000e-02 1 2   3.665810e+00  8.302124e-02  2.662740e+01
12 1.150000e-02 1 2   3.673954e+00  8.361317e-02  2.635340e+01
13 1.250000e-02 1 1   3.678955e+00  8.452485e-02  2.602253e+01
14 1.350000e-02 1 1   3.684352e+00  8.499201e-02  2.570735e+01
15 1.450000e-02 1 2   3.691942e+00  8.454919e-02  2.544674e+01
16 1.550000e-02 1 1   3.700922e+00  8.316268e-02  2.522341e+01
17 1.650000e-02 1 2   3.709145e+00  8.166401e-02  2.500104e+01
18 1.750000e-02 1 2   3.715343e+00  8.067426e-02  2.474915e+01
19 1.850000e-02 1 1   3.719558e+00  8.049475e-02  2.446565e+01
20 1.950000e-02 1 1   3.722554e+00  8.101884e-02  2.416662e+01
21 2.050000e-02 1 1   3.725073e+00  8.159973e-02  2.386468e+01
22 2.150000e-02 1 2   3.727267e+00  8.175968e-02  2.356433e+01
23 2.250000e-02 1 1   3.729157e+00  8.109635e-02  2.326288e+01
24 2.350000e-02 1 1   3.730246e+00  8.010498e-02  2.295365e+01
25 2.450000e-02 1 2   3.730150e+00  7.937877e-02  2.262972e+01
26 2.550000e-02 1 4   3.728650e+00  7.892601e-02  2.228230e+01
27 2.650000e-02 1 2   3.725513e+00  7.885942e-02  2.190554e+01
28 2.750000e-02 1 1   3.721085e+00  7.886677e-02  2.150231e+01
29 2.850000e-02 1 1   3.715915e+00  7.880704e-02  2.108565e+01
30 2.950000e-02 1 1   3.710647e+00  7.844470e-02  2.066666e+01
31 3.050000e-02 1 1   3.705275e+00  7.793112e-02  2.024471e+01
32 3.150000e-02 1 1   3.699267e+00  7.749997e-02  1.980862e+01
33 3.250000e-02 1 1   3.691938e+00  7.728529e-02  1.934332e+01
34 3.350000e-02 1 1   3.683054e+00  7.723468e-02  1.884223e+01
35 3.450000e-02 1 1   3.672935e+00  7.717100e-02  1.830906e+01
36 3.550000e-02 1 1   3.662311e+00  7.693620e-02  1.775641e+01
37 3.650000e-02 1 1   3.651756e+00  7.649224e-02  1.719415e+01
38 3.750000e-02 1 2   3.641205e+00  7.597655e-02  1.662285e+01
39 3.850000e-02 1 2   3.630814e+00  7.551767e-02  1.603877e+01
40 3.950000e-02 1 2   3.620154e+00  7.528083e-02  1.543499e+01
41 4.050000e-02 1 2   3.609128e+00  7.524408e-02  1.480904e+01
42 4.150000e-02 1 2   3.597839e+00  7.527529e-02  1.416212e+01
43 4.250000e-02 1 1   3.586705e+00  7.521291e-02  1.349536e+01
44 4.350000e-02 1 2   3.575144e+00  7.496436e-02  1.281047e+01
45 4.450000e-02 1 1   3.564332e+00  7.453073e-02  1.210866e+01
46 4.550000e-02 1 1   3.553702e+00  7.403946e-02  1.139499e+01
47 4.650000e-02 1 1   3.543657e+00  7.361177e-02  1.067453e+01
48 4.750000e-02 1 1   3.534268e+00  7.338267e-02  9.949960e+00
49 4.850000e-02 1 1   3.525419e+00  7.336390e-02  9.218978e+00
50 4.950000e-02 1 1   3.516948e+00  7.346899e-02  8.476963e+00
51 5.050000e-02 1 1   3.508796e+00  7.355986e-02  7.721312e+00
52 5.150000e-02 1 1   3.501088e+00  7.351048e-02  6.955052e+00
53 5.250000e-02 1 1   3.494058e+00  7.329247e-02  6.185523e+00
54 5.350000e-02 1 1   3.487861e+00  7.296064e-02  5.419059e+00
55 5.450000e-02 1 1   3.482504e+00  7.265851e-02  4.657723e+00
56 5.550000e-02 1 1   3.477849e+00  7.248651e-02  3.899190e+00
57 5.650000e-02 1 1   3.473758e+00  7.246700e-02  3.140061e+00
