#TimeIteration Time SubCycles NewtonSteps Drag CrossFlowLift Lift
108 1.075000e-01 1 2   8.448696e+00  8.984289e-02 -7.002190e+01
109 1.085000e-01 1 2   8.605281e+00  8.738071e-02 -7.096079e+01
110 1.095000e-01 1 2   8.766594e+00  8.488677e-02 -7.189538e+01
111 1.105000e-01 1 2   8.932779e+00  8.235023e-02 -7.282661e+01
112 1.115000e-01 1 2   9.103940e+00  7.982459e-02 -7.375541e+01
113 1.125000e-01 1 2   9.280170e+00  7.730456e-02 -7.468245e+01
114 1.135000e-01 1 2   9.461524e+00  7.474168e-02 -7.560777e+01
115 1.145000e-01 1 2   9.647909e+00  7.213016e-02 -7.652972e+01
116 1.155000e-01 1 3   9.839214e+00  6.945917e-02 -7.744665e+01
117 1.165000e-01 1 1   1.003575e+01  6.672171e-02 -7.835720e+01
118 1.175000e-01 1 1   1.023673e+01  6.394714e-02 -7.926297e+01
119 1.185000e-01 1 2   1.044209e+01  6.122754e-02 -8.016411e+01
120 1.195000e-01 1 2   1.065217e+01  5.867657e-02 -8.105558e+01
121 1.205000e-01 1 2   1.086648e+01  5.612065e-02 -8.193648e+01
122 1.215000e-01 1 2   1.108472e+01  5.345866e-02 -8.280581e+01
123 1.225000e-01 1 2   1.130653e+01  5.070411e-02 -8.366145e+01
124 1.235000e-01 1 2   1.153145e+01  4.793071e-02 -8.450095e+01
125 1.245000e-01 1 2   1.175911e+01  4.515037e-02 -8.532247e+01
126 1.255000e-01 1 2   1.198905e+01  4.238402e-02 -8.612416e+01
127 1.265000e-01 1 2   1.222076e+01  3.964915e-02 -8.690360e+01
128 1.275000e-01 1 2   1.245359e+01  3.692871e-02 -8.765765e+01
129 1.285000e-01 1 2   1.268684e+01  3.419671e-02 -8.838283e+01
130 1.295000e-01 1 2   1.291976e+01  3.142879e-02 -8.907596e+01
131 1.305000e-01 1 2   1.315161e+01  2.860001e-02 -8.973422e+01
132 1.315000e-01 1 2   1.338162e+01  2.570480e-02 -9.035480e+01
133 1.325000e-01 1 3   1.360895e+01  2.277284e-02 -9.093464e+01
134 1.335000e-01 1 4   1.383267e+01  1.980947e-02 -9.147031e+01
135 1.345000e-01 1 2   1.405179e+01  1.684287e-02 -9.195809e+01
136 1.355000e-01 1 2   1.426531e+01  1.385487e-02 -9.239455e+01
137 1.365000e-01 1 2   1.447221e+01  1.083902e-02 -9.277637e+01
138 1.375000e-01 1 2   1.467147e+01  7.732134e-03 -9.310048e+01
139 1.385000e-01 1 2   1.486200e+01  4.540756e-03 -9.336344e+01
140 1.395000e-01 1 2   1.504270e+01  1.274995e-03 -9.356184e+01
141 1.405000e-01 1 2   1.521244e+01 -2.044990e-03 -9.369219e+01
142 1.415000e-01 1 2   1.537013e+01 -5.398741e-03 -9.375115e+01
143 1.425000e-01 1 3   1.551470e+01 -8.772318e-03 -9.373567e+01
144 1.435000e-01 1 2   1.564512e+01 -1.217253e-02 -9.364291e+01
145 1.445000e-01 1 2   1.576038e+01 -1.562317e-02 -9.347000e+01
146 1.455000e-01 1 2   1.585948e+01 -1.911953e-02 -9.321391e+01
147 1.465000e-01 1 3   1.594143e+01 -2.267148e-02 -9.287157e+01
148 1.475000e-01 1 3   1.600532e+01 -2.624590e-02 -9.244011e+01
149 1.485000e-01 1 2   1.605034e+01 -2.982669e-02 -9.191699e+01
150 1.495000e-01 1 2   1.607576e+01 -3.338461e-02 -9.129994e+01
151 1.505000e-01 1 5   1.608094e+01 -3.692961e-02 -9.058685e+01
152 1.515000e-01 1 2   1.606529e+01 -4.040417e-02 -8.977552e+01
153 1.525000e-01 1 3   1.602829e+01 -4.385035e-02 -8.886386e+01
154 1.535000e-01 1 2   1.596953e+01 -4.724765e-02 -8.784983e+01
155 1.545000e-01 1 2   1.588869e+01 -5.056668e-02 -8.673169e+01
156 1.555000e-01 1 2   1.578559e+01 -5.378902e-02 -8.550811e+01
157 1.565000e-01 1 2   1.566016e+01 -5.688205e-02 -8.417797e+01
158 1.575000e-01 1 2   1.551245e+01 -5.982529e-02 -8.274034e+01
159 1.585000e-01 1 2   1.534259e+01 -6.258850e-02 -8.119434e+01
160 1.595000e-01 1 2   1.515081e+01 -6.516909e-02 -7.953935e+01
161 1.605000e-01 1 2   1.493747e+01 -6.753286e-02 -7.777481e+01
162 1.615000e-01 1 2   1.470304e+01 -6.967949e-02 -7.590082e+01
163 1.625000e-01 1 2   1.444816e+01 -7.157732e-02 -7.391778e+01
164 1.635000e-01 1 2   1.417353e+01 -7.318738e-02 -7.182619e+01
165 1.645000e-01 1 2   1.387998e+01 -7.449420e-02 -6.962695e+01
166 1.655000e-01 1 5   1.356839e+01 -7.545555e-02 -6.732097e+01
167 1.665000e-01 1 2   1.323978e+01 -7.606158e-02 -6.490963e+01
168 1.675000e-01 1 2   1.289526e+01 -7.631450e-02 -6.239471e+01
169 1.685000e-01 1 2   1.253601e+01 -7.619427e-02 -5.977820e+01
170 1.695000e-01 1 2   1.216332e+01 -7.568897e-02 -5.706243e+01
171 1.705000e-01 1 2   1.177847e+01 -7.476308e-02 -5.424956e+01
172 1.715000e-01 1 2   1.138291e+01 -7.342129e-02 -5.134294e+01
173 1.725000e-01 1 2   1.097807e+01 -7.164321e-02 -4.834535e+01
174 1.735000e-01 1 2   1.056542e+01 -6.939922e-02 -4.526001e+01
175 1.745000e-01 1 2   1.014647e+01 -6.671414e-02 -4.209058e+01
176 1.755000e-01 1 2   9.722777e+00 -6.358523e-02 -3.884076e+01
177 1.765000e-01 1 3   9.295806e+00 -5.993408e-02 -3.551413e+01
178 1.775000e-01 1 2   8.867235e+00 -5.593927e-02 -3.211532e+01
179 1.785000e-01 1 2   8.438470e+00 -5.139556e-02 -2.864783e+01
180 1.795000e-01 1 2   8.011105e+00 -4.644019e-02 -2.511614e+01
181 1.805000e-01 1 2   7.586629e+00 -4.103936e-02 -2.152467e+01
182 1.815000e-01 1 3   7.166507e+00 -3.517489e-02 -1.787776e+01
183 1.825000e-01 1 2   6.752179e+00 -2.888029e-02 -1.417982e+01
184 1.835000e-01 1 2   6.345033e+00 -2.217636e-02 -1.043525e+01
185 1.845000e-01 1 2   5.946403e+00 -1.504419e-02 -6.648297e+00
186 1.855000e-01 1 2   5.557618e+00 -7.532934e-03 -2.823320e+00
187 1.865000e-01 1 2   5.179921e+00  3.543602e-04  1.035470e+00
188 1.875000e-01 1 2   4.814504e+00  8.617426e-03  4.923906e+00
189 1.885000e-01 1 2   4.462532e+00  1.720521e-02  8.837843e+00
190 1.895000e-01 1 2   4.125100e+00  2.614644e-02  1.277347e+01
191 1.905000e-01 1 2   3.803302e+00  3.536557e-02  1.672690e+01
192 1.915000e-01 1 2   3.498112e+00  4.488400e-02  2.069470e+01
193 1.925000e-01 1 2   3.210516e+00  5.463489e-02  2.467331e+01
194 1.935000e-01 1 2   2.941424e+00  6.459518e-02  2.865947e+01
195 1.945000e-01 1 2   2.691741e+00  7.475587e-02  3.265001e+01
196 1.955000e-01 1 2   2.462308e+00  8.505947e-02  3.664189e+01
197 1.965000e-01 1 4   2.253916e+00  9.550478e-02  4.063245e+01
198 1.975000e-01 1 2   2.067335e+00  1.060519e-01  4.461898e+01
199 1.985000e-01 1 2   1.903307e+00  1.166778e-01  4.859900e+01
200 1.995000e-01 1 4   1.762489e+00  1.273640e-01  5.257017e+01
201 2.005000e-01 1 2   1.645529e+00  1.380485e-01  5.653023e+01
202 2.015000e-01 1 2   1.553043e+00  1.487439e-01  6.047724e+01
203 2.025000e-01 1 2   1.485619e+00  1.593709e-01  6.440915e+01
204 2.035000e-01 1 2   1.443791e+00  1.699482e-01  6.832420e+01
205 2.045000e-01 1 2   1.428065e+00  1.803986e-01  7.222061e+01
206 2.055000e-01 1 2   1.438896e+00  1.907355e-01  7.609691e+01
207 2.065000e-01 1 2   1.476708e+00  2.009249e-01  7.995151e+01
208 2.075000e-01 1 2   1.541898e+00  2.109473e-01  8.378304e+01
209 2.085000e-01 1 3   1.634804e+00  2.207294e-01  8.759007e+01
210 2.095000e-01 1 2   1.755724e+00  2.303362e-01  9.137159e+01
211 2.105000e-01 1 2   1.904940e+00  2.396317e-01  9.512615e+01
212 2.115000e-01 1 2   2.082694e+00  2.487116e-01  9.885289e+01
213 2.125000e-01 1 2   2.289194e+00  2.574953e-01  1.025506e+02
214 2.135000e-01 1 2   2.524628e+00  2.659216e-01  1.062180e+02
215 2.145000e-01 1 2   2.789127e+00  2.740747e-01  1.098544e+02
216 2.155000e-01 1 2   3.082830e+00  2.818155e-01  1.134585e+02
217 2.165000e-01 1 2   3.405820e+00  2.892445e-01  1.170296e+02
218 2.175000e-01 1 2   3.758173e+00  2.962082e-01  1.205665e+02
219 2.185000e-01 1 2   4.139893e+00  3.028554e-01  1.240684e+02
220 2.195000e-01 1 2   4.551025e+00  3.090436e-01  1.275340e+02
221 2.205000e-01 1 3   4.991510e+00  3.147997e-01  1.309625e+02
222 2.215000e-01 1 1   5.467977e+00  3.202754e-01  1.343599e+02
223 2.225000e-01 1 1   5.967448e+00  3.250645e-01  1.377102e+02
224 2.235000e-01 1 1   6.495448e+00  3.294491e-01  1.410187e+02
225 2.245000e-01 1 2   7.045976e+00  3.330943e-01  1.442789e+02
226 2.255000e-01 1 2   7.631554e+00  3.364550e-01  1.475037e+02
227 2.265000e-01 1 2   8.246325e+00  3.393435e-01  1.506849e+02
228 2.275000e-01 1 2   8.889237e+00  3.417314e-01  1.538177e+02
229 2.285000e-01 1 2   9.560011e+00  3.436854e-01  1.569013e+02
230 2.295000e-01 1 2   1.025839e+01  3.450659e-01  1.599343e+02
231 2.305000e-01 1 2   1.098395e+01  3.459034e-01  1.629147e+02
232 2.315000e-01 1 2   1.173617e+01  3.462141e-01  1.658401e+02
233 2.325000e-01 1 2   1.251444e+01  3.459209e-01  1.687079e+02
234 2.335000e-01 1 1   1.332399e+01  3.449274e-01  1.715203e+02
235 2.345000e-01 1 2   1.414670e+01  3.437233e-01  1.742589e+02
236 2.355000e-01 1 2   1.499795e+01  3.417431e-01  1.769365e+02
237 2.365000e-01 1 3   1.587269e+01  3.390702e-01  1.795473e+02
238 2.375000e-01 1 2   1.676889e+01  3.359178e-01  1.820854e+02
239 2.385000e-01 1 1   1.769048e+01  3.321764e-01  1.845539e+02
240 2.395000e-01 1 1   1.862621e+01  3.276889e-01  1.869382e+02
241 2.405000e-01 1 2   1.957375e+01  3.226613e-01  1.892335e+02
242 2.415000e-01 1 1   2.054522e+01  3.174151e-01  1.914478e+02
243 2.425000e-01 1 2   2.152342e+01  3.110742e-01  1.935689e+02
244 2.435000e-01 1 1   2.252006e+01  3.046034e-01  1.955992e+02
245 2.445000e-01 2 2   2.573784e+01  3.170921e-01  2.098466e+02
