#TimeIteration Time SubCycles NewtonSteps Drag CrossFlowLift Lift
0 0.000000e+00 0 0   4.031471e+00  1.024780e-01  3.678218e+01
1 5.000000e-04 1 1   4.045706e+00  1.017488e-01  3.716713e+01
2 1.500000e-03 1 2   3.932411e+00  1.024349e-01  3.399310e+01
3 2.500000e-03 1 2   3.961871e+00  1.005436e-01  3.346127e+01
4 3.500000e-03 1 1   3.998617e+00  1.006493e-01  3.362372e+01
5 4.500000e-03 1 1   4.033844e+00  1.012987e-01  3.374944e+01
6 5.500000e-03 1 1   4.044436e+00  1.018306e-01  3.329791e+01
7 6.500000e-03 1 1   4.048239e+00  1.015732e-01  3.270367e+01
8 7.500000e-03 1 1   4.059857e+00  1.002683e-01  3.228999e+01
9 8.500000e-03 1 2   4.080842e+00  9.837628e-02  3.208926e+01
10 9.500000e-03 1 1   4.105078e+00  9.679524e-02  3.196996e+01
11 1.050000e-02 1 1   4.124922e+00  9.639289e-02  3.178432e+01
12 1.150000e-02 1 2   4.137642e+00  9.718232e-02  3.147517e+01
13 1.250000e-02 1 1   4.146092e+00  9.841042e-02  3.108926e+01
14 1.350000e-02 1 3   4.154711e+00  9.915004e-02  3.071910e+01
15 1.450000e-02 1 1   4.166287e+00  9.850889e-02  3.041629e+01
16 1.550000e-02 1 1   4.179818e+00  9.674219e-02  3.016933e+01
17 1.650000e-02 1 1   4.192720e+00  9.469002e-02  2.992773e+01
18 1.750000e-02 1 1   4.203098e+00  9.330369e-02  2.965290e+01
19 1.850000e-02 1 1   4.210750e+00  9.310657e-02  2.933827e+01
20 1.950000e-02 1 1   4.216699e+00  9.382533e-02  2.900145e+01
21 2.050000e-02 1 1   4.221996e+00  9.463366e-02  2.866121e+01
22 2.150000e-02 1 2   4.226949e+00  9.486753e-02  2.832494e+01
23 2.250000e-02 1 2   4.231490e+00  9.412248e-02  2.798957e+01
24 2.350000e-02 1 2   4.235043e+00  9.281297e-02  2.764572e+01
25 2.450000e-02 1 2   4.237004e+00  9.163075e-02  2.728158e+01
26 2.550000e-02 1 3   4.236837e+00  9.102443e-02  2.688542e+01
27 2.650000e-02 1 2   4.234368e+00  9.097737e-02  2.645132e+01
28 2.750000e-02 1 1   4.230120e+00  9.102746e-02  2.598463e+01
29 2.850000e-02 1 1   4.224764e+00  9.091253e-02  2.549939e+01
30 2.950000e-02 1 1   4.219136e+00  9.045809e-02  2.501015e+01
31 3.050000e-02 1 1   4.213280e+00  8.977986e-02  2.451804e+01
32 3.150000e-02 1 1   4.206407e+00  8.918110e-02  2.400719e+01
33 3.250000e-02 1 2   4.197372e+00  8.895184e-02  2.345652e+01
34 3.350000e-02 1 2   4.186101e+00  8.890958e-02  2.285781e+01
35 3.450000e-02 1 2   4.172956e+00  8.883629e-02  2.221662e+01
36 3.550000e-02 1 2   4.158902e+00  8.850321e-02  2.154854e+01
37 3.650000e-02 1 2   4.144734e+00  8.786181e-02  2.086629e+01
38 3.750000e-02 1 2   4.130641e+00  8.708963e-02  2.017145e+01
39 3.850000e-02 1 2   4.116314e+00  8.646226e-02  1.945671e+01
40 3.950000e-02 1 2   4.101371e+00  8.616423e-02  1.871394e+01
41 4.050000e-02 1 2   4.085678e+00  8.617338e-02  1.793995e+01
42 4.150000e-02 1 1   4.069687e+00  8.627939e-02  1.713566e+01
43 4.250000e-02 1 1   4.053073e+00  8.626332e-02  1.630332e+01
44 4.350000e-02 1 2   4.036005e+00  8.594330e-02  1.544534e+01
45 4.450000e-02 1 2   4.019444e+00  8.534565e-02  1.456469e+01
46 4.550000e-02 1 2   4.003345e+00  8.466541e-02  1.366655e+01
47 4.650000e-02 1 2   3.987906e+00  8.409254e-02  1.275654e+01
48 4.750000e-02 1 2   3.973183e+00  8.380890e-02  1.183705e+01
49 4.850000e-02 1 2   3.959066e+00  8.382685e-02  1.090547e+01
50 4.950000e-02 1 2   3.945380e+00  8.401478e-02  9.956155e+00
51 5.050000e-02 1 2   3.932103e+00  8.415880e-02  8.986471e+00
52 5.150000e-02 1 2   3.919427e+00  8.409124e-02  8.000334e+00
53 5.250000e-02 1 2   3.907682e+00  8.377202e-02  7.006872e+00
54 5.350000e-02 1 2   3.897100e+00  8.331835e-02  6.014114e+00
55 5.450000e-02 1 2   3.887701e+00  8.292270e-02  5.024530e+00
56 5.550000e-02 1 2   3.879324e+00  8.275067e-02  4.035134e+00
57 5.650000e-02 1 3   3.871819e+00  8.282326e-02  3.042001e+00
58 5.750000e-02 1 2   3.865174e+00  8.303415e-02  2.045352e+00
59 5.850000e-02 1 1   3.860158e+00  8.324205e-02  1.049601e+00
60 5.950000e-02 1 1   3.855622e+00  8.325852e-02  6.201447e-02
61 6.050000e-02 1 1   3.852231e+00  8.311677e-02 -9.133397e-01
62 6.150000e-02 1 1   3.849943e+00  8.294375e-02 -1.877345e+00
63 6.250000e-02 1 1   3.848612e+00  8.282905e-02 -2.832976e+00
64 6.350000e-02 1 1   3.848209e+00  8.281712e-02 -3.780218e+00
65 6.450000e-02 1 1   3.848731e+00  8.291019e-02 -4.717415e+00
66 6.550000e-02 1 1   3.850262e+00  8.301084e-02 -5.639442e+00
67 6.650000e-02 1 1   3.852822e+00  8.306256e-02 -6.542211e+00
68 6.750000e-02 1 1   3.856363e+00  8.304890e-02 -7.424805e+00
69 6.850000e-02 1 1   3.860807e+00  8.298983e-02 -8.288672e+00
70 6.950000e-02 1 1   3.866115e+00  8.293380e-02 -9.135319e+00
71 7.050000e-02 1 1   3.872281e+00  8.290386e-02 -9.964891e+00
72 7.150000e-02 1 1   3.879326e+00  8.289261e-02 -1.077580e+01
73 7.250000e-02 1 1   3.887253e+00  8.286103e-02 -1.156605e+01
74 7.350000e-02 1 1   3.896032e+00  8.279117e-02 -1.233449e+01
75 7.450000e-02 1 1   3.905629e+00  8.267844e-02 -1.308136e+01
76 7.550000e-02 1 1   3.915996e+00  8.253896e-02 -1.380749e+01
77 7.650000e-02 1 1   3.927123e+00  8.238158e-02 -1.451372e+01
78 7.750000e-02 1 1   3.939011e+00  8.221965e-02 -1.520041e+01
79 7.850000e-02 1 1   3.951689e+00  8.204408e-02 -1.586815e+01
80 7.950000e-02 1 1   3.965156e+00  8.184407e-02 -1.651778e+01
81 8.050000e-02 1 1   3.979424e+00  8.161580e-02 -1.715131e+01
82 8.150000e-02 1 1   3.994499e+00  8.136488e-02 -1.777053e+01
83 8.250000e-02 1 1   4.010400e+00  8.107822e-02 -1.837681e+01
84 8.350000e-02 1 1   4.027134e+00  8.078236e-02 -1.897047e+01
85 8.450000e-02 1 1   4.044716e+00  8.047915e-02 -1.955155e+01
86 8.550000e-02 1 1   4.063192e+00  8.016066e-02 -2.012104e+01
87 8.650000e-02 1 1   4.082588e+00  7.983438e-02 -2.068049e+01
88 8.750000e-02 1 1   4.102936e+00  7.950931e-02 -2.123200e+01
89 8.850000e-02 1 1   4.124274e+00  7.917429e-02 -2.177777e+01
90 8.950000e-02 1 1   4.146645e+00  7.882394e-02 -2.231909e+01
91 9.050000e-02 1 1   4.170078e+00  7.845141e-02 -2.285613e+01
92 9.150000e-02 1 1   4.194566e+00  7.806751e-02 -2.338920e+01
93 9.250000e-02 1 1   4.220119e+00  7.767409e-02 -2.391806e+01
94 9.350000e-02 1 1   4.246757e+00  7.725512e-02 -2.444380e+01
95 9.450000e-02 1 1   4.274503e+00  7.682207e-02 -2.496748e+01
96 9.550000e-02 1 1   4.303386e+00  7.636400e-02 -2.549064e+01
97 9.650000e-02 1 1   4.333412e+00  7.590290e-02 -2.601331e+01
98 9.750000e-02 1 1   4.364612e+00  7.542119e-02 -2.653599e+01
99 9.850000e-02 1 1   4.397000e+00  7.493672e-02 -2.705884e+01
100 9.950000e-02 1 1   4.430616e+00  7.443771e-02 -2.758275e+01
101 1.005000e-01 1 1   4.465480e+00  7.393530e-02 -2.810807e+01
102 1.015000e-01 1 1   4.501633e+00  7.341360e-02 -2.863526e+01
103 1.025000e-01 1 1   4.539095e+00  7.288632e-02 -2.916419e+01
104 1.035000e-01 1 1   4.577919e+00  7.234224e-02 -2.969514e+01
105 1.045000e-01 1 1   4.618124e+00  7.180956e-02 -3.022773e+01
106 1.055000e-01 1 2   4.659532e+00  7.131010e-02 -3.076214e+01
107 1.065000e-01 1 1   4.702907e+00  7.074682e-02 -3.129940e+01
108 1.075000e-01 1 2   4.747410e+00  7.026829e-02 -3.183929e+01
109 1.085000e-01 1 1   4.793964e+00  6.969595e-02 -3.238214e+01
110 1.095000e-01 1 1   4.841981e+00  6.916530e-02 -3.292744e+01
111 1.105000e-01 1 1   4.891669e+00  6.863011e-02 -3.347443e+01
112 1.115000e-01 1 1   4.943073e+00  6.810522e-02 -3.402237e+01
113 1.125000e-01 1 1   4.996222e+00  6.758927e-02 -3.457108e+01
114 1.135000e-01 1 1   5.051150e+00  6.707667e-02 -3.512037e+01
115 1.145000e-01 1 1   5.107868e+00  6.656510e-02 -3.566977e+01
116 1.155000e-01 1 1   5.166371e+00  6.605208e-02 -3.621840e+01
117 1.165000e-01 1 1   5.226637e+00  6.553174e-02 -3.676544e+01
118 1.175000e-01 1 2   5.288427e+00  6.504462e-02 -3.731010e+01
119 1.185000e-01 1 1   5.352224e+00  6.449955e-02 -3.784921e+01
120 1.195000e-01 1 1   5.417437e+00  6.398134e-02 -3.838434e+01
121 1.205000e-01 1 2   5.483993e+00  6.348833e-02 -3.891470e+01
122 1.215000e-01 1 1   5.552337e+00  6.294020e-02 -3.943719e+01
123 1.225000e-01 1 1   5.621802e+00  6.236823e-02 -3.995226e+01
124 1.235000e-01 1 1   5.692373e+00  6.180198e-02 -4.045763e+01
125 1.245000e-01 1 1   5.763889e+00  6.126649e-02 -4.095144e+01
126 1.255000e-01 1 2   5.836095e+00  6.070988e-02 -4.143456e+01
127 1.265000e-01 1 3   5.909019e+00  6.015314e-02 -4.190282e+01
128 1.275000e-01 1 2   5.982283e+00  5.957659e-02 -4.235537e+01
129 1.285000e-01 1 1   6.055848e+00  5.893189e-02 -4.279102e+01
130 1.295000e-01 1 2   6.129056e+00  5.825718e-02 -4.321095e+01
131 1.305000e-01 1 1   6.202191e+00  5.757965e-02 -4.361063e+01
132 1.315000e-01 1 1   6.274454e+00  5.689937e-02 -4.398900e+01
133 1.325000e-01 1 2   6.345634e+00  5.622947e-02 -4.434568e+01
134 1.335000e-01 1 2   6.415725e+00  5.553724e-02 -4.467829e+01
135 1.345000e-01 1 2   6.484216e+00  5.479032e-02 -4.498531e+01
136 1.355000e-01 1 1   6.550921e+00  5.398809e-02 -4.526521e+01
137 1.365000e-01 1 1   6.615342e+00  5.311160e-02 -4.551857e+01
138 1.375000e-01 1 1   6.677272e+00  5.225038e-02 -4.574341e+01
139 1.385000e-01 1 1   6.736354e+00  5.140935e-02 -4.593777e+01
140 1.395000e-01 1 1   6.792287e+00  5.052646e-02 -4.610059e+01
141 1.405000e-01 1 1   6.844759e+00  4.962450e-02 -4.623057e+01
142 1.415000e-01 1 1   6.893513e+00  4.867046e-02 -4.632702e+01
143 1.425000e-01 1 1   6.938254e+00  4.769050e-02 -4.638871e+01
144 1.435000e-01 1 1   6.978743e+00  4.664482e-02 -4.641501e+01
145 1.445000e-01 1 1   7.014719e+00  4.561297e-02 -4.640460e+01
146 1.455000e-01 1 1   7.046026e+00  4.453477e-02 -4.635739e+01
147 1.465000e-01 1 1   7.072467e+00  4.340426e-02 -4.627253e+01
148 1.475000e-01 1 1   7.093856e+00  4.225228e-02 -4.614913e+01
149 1.485000e-01 1 1   7.110057e+00  4.109495e-02 -4.598649e+01
150 1.495000e-01 1 1   7.120987e+00  3.989118e-02 -4.578438e+01
151 1.505000e-01 1 1   7.126543e+00  3.864600e-02 -4.554232e+01
152 1.515000e-01 1 1   7.126703e+00  3.738921e-02 -4.526008e+01
153 1.525000e-01 1 1   7.121473e+00  3.609226e-02 -4.493771e+01
154 1.535000e-01 1 1   7.110825e+00  3.479309e-02 -4.457457e+01
155 1.545000e-01 1 1   7.094775e+00  3.350804e-02 -4.417046e+01
156 1.555000e-01 1 1   7.073531e+00  3.217344e-02 -4.372690e+01
157 1.565000e-01 1 1   7.047118e+00  3.083258e-02 -4.324338e+01
158 1.575000e-01 1 1   7.015610e+00  2.948724e-02 -4.271966e+01
159 1.585000e-01 1 1   6.979130e+00  2.813640e-02 -4.215590e+01
160 1.595000e-01 1 1   6.937909e+00  2.676645e-02 -4.155324e+01
161 1.605000e-01 1 1   6.892116e+00  2.540774e-02 -4.091216e+01
162 1.615000e-01 1 1   6.841929e+00  2.406255e-02 -4.023307e+01
163 1.625000e-01 1 1   6.787582e+00  2.271301e-02 -3.951689e+01
164 1.635000e-01 1 1   6.729318e+00  2.137818e-02 -3.876464e+01
165 1.645000e-01 1 1   6.667374e+00  2.004578e-02 -3.797731e+01
166 1.655000e-01 1 1   6.601955e+00  1.875504e-02 -3.715558e+01
167 1.665000e-01 1 1   6.533452e+00  1.744515e-02 -3.630185e+01
168 1.675000e-01 1 1   6.462052e+00  1.616753e-02 -3.541687e+01
169 1.685000e-01 1 1   6.387989e+00  1.493893e-02 -3.450170e+01
170 1.695000e-01 1 1   6.311561e+00  1.374386e-02 -3.355810e+01
171 1.705000e-01 1 1   6.233027e+00  1.259067e-02 -3.258764e+01
