#TimeIteration Time SubCycles NewtonSteps Drag CrossFlowLift Lift
0 0.000000e+00 0 0   3.484291e+00  8.469750e-02  2.976655e+01
1 5.000000e-04 1 1   3.499693e+00  8.400143e-02  3.014050e+01
2 1.500000e-03 1 2   3.394434e+00  8.484771e-02  2.742674e+01
3 2.500000e-03 1 3   3.422429e+00  8.316770e-02  2.709128e+01
4 3.500000e-03 1 2   3.448012e+00  8.320596e-02  2.722281e+01
5 4.500000e-03 1 2   3.473771e+00  8.366609e-02  2.732779e+01
6 5.500000e-03 1 2   3.480025e+00  8.407249e-02  2.697630e+01
7 6.500000e-03 1 2   3.481063e+00  8.386841e-02  2.651567e+01
8 7.500000e-03 1 2   3.488240e+00  8.291574e-02  2.619548e+01
9 8.500000e-03 1 2   3.502566e+00  8.156982e-02  2.603503e+01
10 9.500000e-03 1 2   3.518818e+00  8.047680e-02  2.592665e+01
11 1.050000e-02 1 2   3.531570e+00  8.017789e-02  2.576106e+01
12 1.150000e-02 1 2   3.539069e+00  8.073285e-02  2.550080e+01
13 1.250000e-02 1 2   3.543499e+00  8.162868e-02  2.518594e+01
14 1.350000e-02 1 3   3.548302e+00  8.210495e-02  2.488427e+01
15 1.450000e-02 1 2   3.555212e+00  8.166382e-02  2.463289e+01
16 1.550000e-02 1 1   3.563441e+00  8.035559e-02  2.441773e+01
17 1.650000e-02 1 1   3.571001e+00  7.889755e-02  2.420283e+01
18 1.750000e-02 1 1   3.576634e+00  7.794259e-02  2.396071e+01
19 1.850000e-02 1 1   3.580339e+00  7.781039e-02  2.368880e+01
20 1.950000e-02 1 1   3.582926e+00  7.831730e-02  2.340146e+01
21 2.050000e-02 1 1   3.585071e+00  7.886915e-02  2.311105e+01
22 2.150000e-02 1 1   3.586992e+00  7.897260e-02  2.282216e+01
23 2.250000e-02 1 1   3.588527e+00  7.842618e-02  2.253211e+01
24 2.350000e-02 1 2   3.589320e+00  7.760318e-02  2.223565e+01
25 2.450000e-02 1 1   3.589204e+00  7.671817e-02  2.192497e+01
26 2.550000e-02 1 2   3.587560e+00  7.633712e-02  2.159077e+01
27 2.650000e-02 1 2   3.584458e+00  7.631605e-02  2.122932e+01
28 2.750000e-02 1 2   3.580113e+00  7.639250e-02  2.084371e+01
29 2.850000e-02 1 2   3.575128e+00  7.631562e-02  2.044469e+01
30 2.950000e-02 1 1   3.570135e+00  7.591873e-02  2.004240e+01
31 3.050000e-02 1 1   3.565020e+00  7.545809e-02  1.963796e+01
32 3.150000e-02 1 1   3.559367e+00  7.504305e-02  1.922114e+01
33 3.250000e-02 1 1   3.552499e+00  7.482540e-02  1.877683e+01
34 3.350000e-02 1 1   3.544113e+00  7.477526e-02  1.829660e+01
35 3.450000e-02 1 1   3.534582e+00  7.472993e-02  1.778609e+01
36 3.550000e-02 1 1   3.524639e+00  7.451588e-02  1.725836e+01
37 3.650000e-02 1 1   3.514759e+00  7.409935e-02  1.672068e+01
38 3.750000e-02 1 1   3.505097e+00  7.359627e-02  1.617506e+01
39 3.850000e-02 1 1   3.495447e+00  7.317412e-02  1.561641e+01
40 3.950000e-02 1 1   3.485571e+00  7.295515e-02  1.503946e+01
41 4.050000e-02 1 1   3.475376e+00  7.293448e-02  1.444206e+01
42 4.150000e-02 1 1   3.464924e+00  7.298782e-02  1.382413e+01
43 4.250000e-02 1 1   3.454420e+00  7.296470e-02  1.318892e+01
44 4.350000e-02 1 2   3.443711e+00  7.274873e-02  1.253569e+01
45 4.450000e-02 1 2   3.433469e+00  7.234222e-02  1.186762e+01
46 4.550000e-02 1 2   3.423660e+00  7.185857e-02  1.118861e+01
47 4.650000e-02 1 2   3.414415e+00  7.143002e-02  1.050301e+01
48 4.750000e-02 1 2   3.405784e+00  7.117263e-02  9.813322e+00
49 4.850000e-02 1 1   3.398011e+00  7.113281e-02  9.117204e+00
50 4.950000e-02 1 1   3.390277e+00  7.120070e-02  8.410700e+00
51 5.050000e-02 1 1   3.382823e+00  7.126755e-02  7.690988e+00
52 5.150000e-02 1 1   3.375781e+00  7.123223e-02  6.961122e+00
53 5.250000e-02 1 1   3.369363e+00  7.103401e-02  6.227996e+00
54 5.350000e-02 1 1   3.363727e+00  7.072114e-02  5.498090e+00
55 5.450000e-02 1 1   3.358876e+00  7.042982e-02  4.773639e+00
56 5.550000e-02 1 1   3.354678e+00  7.026080e-02  4.052066e+00
57 5.650000e-02 1 1   3.350988e+00  7.024819e-02  3.329969e+00
58 5.750000e-02 1 1   3.347770e+00  7.032852e-02  2.607123e+00
59 5.850000e-02 1 1   3.345090e+00  7.039874e-02  1.887193e+00
60 5.950000e-02 1 1   3.343050e+00  7.036991e-02  1.175367e+00
61 6.050000e-02 1 1   3.341666e+00  7.022877e-02  4.747118e-01
62 6.150000e-02 1 1   3.340875e+00  7.002796e-02 -2.152928e-01
63 6.250000e-02 1 1   3.340570e+00  6.984206e-02 -8.970682e-01
64 6.350000e-02 1 1   3.340700e+00  6.972623e-02 -1.571857e+00
65 6.450000e-02 1 1   3.341287e+00  6.967307e-02 -2.238100e+00
