#TimeIteration Time SubCycles NewtonSteps Drag CrossFlowLift Lift
0 0.000000e+00 0 0   4.277581e+00  1.127843e-01  4.140041e+01
1 5.000000e-04 1 1   4.289900e+00  1.120620e-01  4.177107e+01
2 1.500000e-03 1 2   4.179984e+00  1.126059e-01  3.849903e+01
3 2.500000e-03 1 2   4.209520e+00  1.106383e-01  3.785488e+01
4 3.500000e-03 1 1   4.252117e+00  1.107169e-01  3.800078e+01
5 4.500000e-03 1 1   4.292770e+00  1.115246e-01  3.812266e+01
6 5.500000e-03 1 1   4.307022e+00  1.122481e-01  3.762823e+01
7 6.500000e-03 1 2   4.313163e+00  1.120352e-01  3.696509e+01
8 7.500000e-03 1 2   4.327667e+00  1.104716e-01  3.649356e+01
9 8.500000e-03 1 2   4.353070e+00  1.081561e-01  3.626653e+01
10 9.500000e-03 1 1   4.382737e+00  1.062025e-01  3.614557e+01
11 1.050000e-02 1 1   4.408027e+00  1.056439e-01  3.596355e+01
12 1.150000e-02 1 1   4.425244e+00  1.065588e-01  3.564299e+01
13 1.250000e-02 1 1   4.436881e+00  1.081432e-01  3.522669e+01
14 1.350000e-02 1 1   4.448376e+00  1.090821e-01  3.481825e+01
15 1.450000e-02 1 1   4.463304e+00  1.084857e-01  3.449077e+01
16 1.550000e-02 1 1   4.481060e+00  1.063937e-01  3.423700e+01
17 1.650000e-02 1 1   4.498521e+00  1.038351e-01  3.399844e+01
18 1.750000e-02 1 1   4.513043e+00  1.020829e-01  3.372266e+01
19 1.850000e-02 1 1   4.524167e+00  1.017927e-01  3.339783e+01
20 1.950000e-02 1 2   4.533015e+00  1.027829e-01  3.304428e+01
21 2.050000e-02 1 1   4.541267e+00  1.037731e-01  3.268735e+01
22 2.150000e-02 1 2   4.549173e+00  1.041088e-01  3.233703e+01
23 2.250000e-02 1 1   4.556792e+00  1.031528e-01  3.198998e+01
24 2.350000e-02 1 1   4.563155e+00  1.015191e-01  3.163329e+01
25 2.450000e-02 1 2   4.567417e+00  1.001323e-01  3.125235e+01
26 2.550000e-02 1 2   4.569114e+00  9.938263e-02  3.083387e+01
27 2.650000e-02 1 2   4.567930e+00  9.931280e-02  3.037018e+01
28 2.750000e-02 1 2   4.564352e+00  9.952325e-02  2.986690e+01
29 2.850000e-02 1 3   4.559455e+00  9.945944e-02  2.934169e+01
30 2.950000e-02 2 2   4.621385e+00  9.943793e-02  3.028894e+01
31 3.050000e-02 2 2   4.607559e+00  9.866810e-02  2.959411e+01
32 3.150000e-02 1 1   4.503440e+00  9.704666e-02  2.686936e+01
33 3.250000e-02 1 1   4.528115e+00  9.684577e-02  2.699892e+01
34 3.350000e-02 1 2   4.525314e+00  9.659869e-02  2.653805e+01
35 3.450000e-02 1 1   4.509103e+00  9.648139e-02  2.580255e+01
36 3.550000e-02 1 2   4.486633e+00  9.642282e-02  2.493870e+01
37 3.650000e-02 1 2   4.466541e+00  9.594929e-02  2.410917e+01
38 3.750000e-02 1 2   4.450000e+00  9.506877e-02  2.333738e+01
39 3.850000e-02 1 2   4.434363e+00  9.411465e-02  2.256672e+01
40 3.950000e-02 1 2   4.416745e+00  9.345302e-02  2.173679e+01
41 4.050000e-02 1 2   4.396377e+00  9.325932e-02  2.083222e+01
42 4.150000e-02 1 1   4.374954e+00  9.341159e-02  1.988085e+01
43 4.250000e-02 1 1   4.353321e+00  9.361476e-02  1.891233e+01
44 4.350000e-02 1 2   4.331725e+00  9.350151e-02  1.792969e+01
45 4.450000e-02 1 2   4.310526e+00  9.293041e-02  1.691634e+01
46 4.550000e-02 1 1   4.289498e+00  9.208586e-02  1.585977e+01
47 4.650000e-02 1 1   4.268092e+00  9.125195e-02  1.477067e+01
48 4.750000e-02 1 1   4.247686e+00  9.074401e-02  1.367336e+01
49 4.850000e-02 1 1   4.228620e+00  9.073578e-02  1.257568e+01
50 4.950000e-02 1 1   4.210393e+00  9.109440e-02  1.146432e+01
51 5.050000e-02 1 2   4.191563e+00  9.145620e-02  1.031772e+01
52 5.150000e-02 1 2   4.173492e+00  9.154332e-02  9.133030e+00
53 5.250000e-02 1 1   4.157076e+00  9.126701e-02  7.927813e+00
54 5.350000e-02 1 1   4.141669e+00  9.068083e-02  6.726308e+00
55 5.450000e-02 1 2   4.127424e+00  9.007802e-02  5.538340e+00
56 5.550000e-02 1 2   4.115520e+00  8.986525e-02  4.353225e+00
57 5.650000e-02 1 2   4.104624e+00  9.006598e-02  3.155332e+00
58 5.750000e-02 1 2   4.094553e+00  9.046175e-02  1.939698e+00
59 5.850000e-02 1 2   4.085710e+00  9.080918e-02  7.170794e-01
60 5.950000e-02 1 2   4.078602e+00  9.091253e-02 -4.962866e-01
61 6.050000e-02 1 2   4.073400e+00  9.074604e-02 -1.692048e+00
62 6.150000e-02 1 2   4.069869e+00  9.047942e-02 -2.873468e+00
63 6.250000e-02 1 2   4.067695e+00  9.032237e-02 -4.048311e+00
64 6.350000e-02 2 2   4.073773e+00  9.118114e-02 -5.513395e+00
65 6.450000e-02 2 2   4.074894e+00  9.142881e-02 -6.746662e+00
66 6.550000e-02 1 2   4.064921e+00  9.056691e-02 -7.289823e+00
67 6.650000e-02 1 2   4.073541e+00  9.130158e-02 -8.627870e+00
68 6.750000e-02 1 2   4.078893e+00  9.145699e-02 -9.769547e+00
69 6.850000e-02 1 2   4.085151e+00  9.139507e-02 -1.085581e+01
70 6.950000e-02 1 2   4.092490e+00  9.124477e-02 -1.192114e+01
71 7.050000e-02 1 2   4.101534e+00  9.117092e-02 -1.296501e+01
72 7.150000e-02 1 2   4.112336e+00  9.126140e-02 -1.397349e+01
73 7.250000e-02 1 2   4.124516e+00  9.147561e-02 -1.495630e+01
74 7.350000e-02 1 2   4.137745e+00  9.169339e-02 -1.593092e+01
75 7.450000e-02 1 2   4.151986e+00  9.180716e-02 -1.689896e+01
76 7.550000e-02 1 2   4.167405e+00  9.178629e-02 -1.784569e+01
77 7.650000e-02 1 2   4.184128e+00  9.165104e-02 -1.875635e+01
78 7.750000e-02 1 2   4.202094e+00  9.147933e-02 -1.962972e+01
79 7.850000e-02 1 3   4.221147e+00  9.133228e-02 -2.047725e+01
80 7.950000e-02 1 2   4.241217e+00  9.123130e-02 -2.131123e+01
81 8.050000e-02 1 2   4.262389e+00  9.114579e-02 -2.213496e+01
82 8.150000e-02 1 2   4.284791e+00  9.103817e-02 -2.294294e+01
83 8.250000e-02 1 2   4.308470e+00  9.087175e-02 -2.372892e+01
84 8.350000e-02 1 2   4.333366e+00  9.064691e-02 -2.449248e+01
85 8.450000e-02 1 2   4.359415e+00  9.037976e-02 -2.523893e+01
86 8.550000e-02 1 2   4.386647e+00  9.008775e-02 -2.597401e+01
87 8.650000e-02 1 2   4.415178e+00  8.978950e-02 -2.669990e+01
88 8.750000e-02 1 2   4.445129e+00  8.948332e-02 -2.741572e+01
89 8.850000e-02 1 2   4.476558e+00  8.916108e-02 -2.812077e+01
90 8.950000e-02 1 2   4.509461e+00  8.881072e-02 -2.881661e+01
91 9.050000e-02 1 2   4.543825e+00  8.843003e-02 -2.950575e+01
92 9.150000e-02 1 2   4.579664e+00  8.801864e-02 -3.018955e+01
93 9.250000e-02 1 2   4.617025e+00  8.758996e-02 -3.086775e+01
94 9.350000e-02 1 2   4.655976e+00  8.713781e-02 -3.154027e+01
95 9.450000e-02 1 2   4.696591e+00  8.664220e-02 -3.220864e+01
96 9.550000e-02 1 2   4.738937e+00  8.611658e-02 -3.287556e+01
97 9.650000e-02 1 2   4.783062e+00  8.555798e-02 -3.354330e+01
98 9.750000e-02 1 2   4.828966e+00  8.497468e-02 -3.421146e+01
99 9.850000e-02 1 2   4.876651e+00  8.437234e-02 -3.487871e+01
100 9.950000e-02 1 2   4.926118e+00  8.376247e-02 -3.554381e+01
101 1.005000e-01 1 2   4.977435e+00  8.312484e-02 -3.620778e+01
102 1.015000e-01 1 2   5.030700e+00  8.246295e-02 -3.687292e+01
103 1.025000e-01 1 2   5.086049e+00  8.176105e-02 -3.754176e+01
104 1.035000e-01 1 2   5.143547e+00  8.103972e-02 -3.821461e+01
105 1.045000e-01 1 2   5.203228e+00  8.031011e-02 -3.889051e+01
106 1.055000e-01 1 1   5.265461e+00  7.954762e-02 -3.956862e+01
107 1.065000e-01 1 2   5.329272e+00  7.889073e-02 -4.024786e+01
108 1.075000e-01 1 2   5.395724e+00  7.818386e-02 -4.092954e+01
109 1.085000e-01 1 2   5.464655e+00  7.745899e-02 -4.161453e+01
110 1.095000e-01 1 2   5.536103e+00  7.670925e-02 -4.230273e+01
111 1.105000e-01 1 2   5.610116e+00  7.591282e-02 -4.299355e+01
112 1.115000e-01 1 2   5.686740e+00  7.510982e-02 -4.368630e+01
113 1.125000e-01 1 2   5.766026e+00  7.432932e-02 -4.438087e+01
114 1.135000e-01 1 2   5.848008e+00  7.359001e-02 -4.507682e+01
115 1.145000e-01 1 2   5.932722e+00  7.285743e-02 -4.577400e+01
116 1.155000e-01 1 2   6.020139e+00  7.212845e-02 -4.647098e+01
117 1.165000e-01 1 2   6.110217e+00  7.136848e-02 -4.716642e+01
118 1.175000e-01 2 2   6.381002e+00  7.195721e-02 -5.066679e+01
119 1.185000e-01 2 2   6.469417e+00  7.118223e-02 -5.114006e+01
120 1.195000e-01 1 2   6.283203e+00  6.820664e-02 -4.757134e+01
121 1.205000e-01 1 2   6.489814e+00  6.798520e-02 -4.973124e+01
122 1.215000e-01 1 1   6.614925e+00  6.720080e-02 -5.076901e+01
123 1.225000e-01 1 1   6.713465e+00  6.645733e-02 -5.136033e+01
124 1.235000e-01 1 1   6.806831e+00  6.579426e-02 -5.182147e+01
125 1.245000e-01 1 2   6.910029e+00  6.510543e-02 -5.239345e+01
126 1.255000e-01 1 2   7.022194e+00  6.424640e-02 -5.306602e+01
127 1.265000e-01 1 2   7.137162e+00  6.320643e-02 -5.375022e+01
128 1.275000e-01 1 2   7.250282e+00  6.209701e-02 -5.437409e+01
129 1.285000e-01 1 1   7.360568e+00  6.103626e-02 -5.492309e+01
130 1.295000e-01 1 2   7.469331e+00  6.023453e-02 -5.543541e+01
131 1.305000e-01 1 2   7.580042e+00  5.952308e-02 -5.595464e+01
132 1.315000e-01 1 3   7.692481e+00  5.870435e-02 -5.648415e+01
133 1.325000e-01 1 2   7.804140e+00  5.768025e-02 -5.699137e+01
134 1.335000e-01 1 2   7.912534e+00  5.645117e-02 -5.744507e+01
135 1.345000e-01 1 1   8.017458e+00  5.510899e-02 -5.784370e+01
136 1.355000e-01 1 1   8.120017e+00  5.373555e-02 -5.821271e+01
137 1.365000e-01 1 1   8.221370e+00  5.251342e-02 -5.856916e+01
138 1.375000e-01 1 1   8.320521e+00  5.146232e-02 -5.890515e+01
139 1.385000e-01 1 1   8.415351e+00  5.040353e-02 -5.919849e+01
140 1.395000e-01 1 1   8.504301e+00  4.919976e-02 -5.943422e+01
141 1.405000e-01 1 1   8.587412e+00  4.781013e-02 -5.961645e+01
142 1.415000e-01 1 1   8.665595e+00  4.631054e-02 -5.975946e+01
143 1.425000e-01 1 1   8.739290e+00  4.473221e-02 -5.987168e+01
144 1.435000e-01 1 1   8.807616e+00  4.317959e-02 -5.994644e+01
145 1.445000e-01 1 1   8.869118e+00  4.168296e-02 -5.997073e+01
146 1.455000e-01 1 1   8.922822e+00  4.020418e-02 -5.993724e+01
147 1.465000e-01 1 1   8.968656e+00  3.867715e-02 -5.984824e+01
148 1.475000e-01 1 1   9.006976e+00  3.705023e-02 -5.970976e+01
149 1.485000e-01 1 1   9.037864e+00  3.526734e-02 -5.952397e+01
150 1.495000e-01 1 1   9.060880e+00  3.338809e-02 -5.928711e+01
151 1.505000e-01 1 1   9.075536e+00  3.152065e-02 -5.899496e+01
152 1.515000e-01 1 1   9.081717e+00  2.971962e-02 -5.864721e+01
153 1.525000e-01 1 1   9.079475e+00  2.796238e-02 -5.824589e+01
154 1.535000e-01 1 1   9.068715e+00  2.624922e-02 -5.779070e+01
155 1.545000e-01 1 1   9.049137e+00  2.450326e-02 -5.727849e+01
156 1.555000e-01 1 1   9.020593e+00  2.262069e-02 -5.670680e+01
157 1.565000e-01 1 1   8.983153e+00  2.066142e-02 -5.607504e+01
158 1.575000e-01 1 1   8.937534e+00  1.862440e-02 -5.538895e+01
159 1.585000e-01 1 1   8.884178e+00  1.666668e-02 -5.465193e+01
160 1.595000e-01 1 1   8.823032e+00  1.489686e-02 -5.386247e+01
161 1.605000e-01 1 1   8.754078e+00  1.319567e-02 -5.301857e+01
162 1.615000e-01 1 1   8.676951e+00  1.154225e-02 -5.211491e+01
163 1.625000e-01 1 1   8.591915e+00  9.841863e-03 -5.115193e+01
164 1.635000e-01 1 1   8.499790e+00  8.047606e-03 -5.013515e+01
165 1.645000e-01 1 1   8.401394e+00  6.226999e-03 -4.907032e+01
166 1.655000e-01 1 2   8.296737e+00  4.432006e-03 -4.795853e+01
167 1.665000e-01 1 2   8.186795e+00  2.729524e-03 -4.680032e+01
168 1.675000e-01 1 2   8.071110e+00  1.246759e-03 -4.559171e+01
169 1.685000e-01 1 2   7.949888e+00 -2.820324e-05 -4.433256e+01
170 1.695000e-01 1 2   7.823845e+00 -1.231561e-03 -4.302742e+01
171 1.705000e-01 1 2   7.693790e+00 -2.450151e-03 -4.168187e+01
172 1.715000e-01 1 1   7.560976e+00 -3.608832e-03 -4.029927e+01
173 1.725000e-01 1 1   7.424069e+00 -4.634013e-03 -3.887660e+01
174 1.735000e-01 1 1   7.284094e+00 -5.641576e-03 -3.741597e+01
175 1.745000e-01 1 2   7.140563e+00 -6.638448e-03 -3.591889e+01
176 1.755000e-01 1 2   6.995817e+00 -7.445086e-03 -3.439104e+01
177 1.765000e-01 1 2   6.849631e+00 -8.055212e-03 -3.283572e+01
178 1.775000e-01 1 2   6.702285e+00 -8.505098e-03 -3.125469e+01
179 1.785000e-01 1 2   6.554000e+00 -8.877448e-03 -2.964858e+01
180 1.795000e-01 1 2   6.405010e+00 -9.202869e-03 -2.801814e+01
181 1.805000e-01 1 2   6.255612e+00 -9.386080e-03 -2.636527e+01
182 1.815000e-01 1 2   6.106303e+00 -9.456466e-03 -2.469387e+01
183 1.825000e-01 1 3   5.957508e+00 -9.371724e-03 -2.300770e+01
184 1.835000e-01 1 2   5.809545e+00 -9.148949e-03 -2.130922e+01
185 1.845000e-01 1 2   5.662581e+00 -8.816385e-03 -1.959916e+01
186 1.855000e-01 1 2   5.516747e+00 -8.404275e-03 -1.787780e+01
187 1.865000e-01 1 2   5.372236e+00 -7.918428e-03 -1.614630e+01
188 1.875000e-01 1 2   5.229362e+00 -7.353956e-03 -1.440714e+01
189 1.885000e-01 1 2   5.088456e+00 -6.696183e-03 -1.266328e+01
190 1.895000e-01 1 2   4.949790e+00 -5.924555e-03 -1.091681e+01
191 1.905000e-01 1 2   4.813529e+00 -5.048536e-03 -9.168435e+00
192 1.915000e-01 1 2   4.679784e+00 -4.098644e-03 -7.418043e+00
193 1.925000e-01 1 2   4.548704e+00 -3.063154e-03 -5.665826e+00
194 1.935000e-01 1 2   4.420502e+00 -1.994423e-03 -3.912804e+00
195 1.945000e-01 1 2   4.295424e+00 -8.853126e-04 -2.160533e+00
196 1.955000e-01 1 2   4.173704e+00  2.577557e-04 -4.103359e-01
197 1.965000e-01 1 2   4.055525e+00  1.465699e-03  1.337320e+00
198 1.975000e-01 1 2   3.941034e+00  2.726213e-03  3.082647e+00
199 1.985000e-01 1 2   3.830367e+00  4.043899e-03  4.826082e+00
200 1.995000e-01 1 2   3.723685e+00  5.396457e-03  6.567659e+00
201 2.005000e-01 1 2   3.621182e+00  6.763084e-03  8.306982e+00
202 2.015000e-01 1 2   3.523052e+00  8.134720e-03  1.004362e+01
203 2.025000e-01 1 2   3.429466e+00  9.508269e-03  1.177747e+01
204 2.035000e-01 1 1   3.342036e+00  1.102445e-02  1.351051e+01
205 2.045000e-01 1 1   3.258046e+00  1.241994e-02  1.524064e+01
206 2.055000e-01 1 2   3.177428e+00  1.369266e-02  1.696798e+01
207 2.065000e-01 1 2   3.103384e+00  1.509909e-02  1.869528e+01
208 2.075000e-01 1 2   3.034756e+00  1.646238e-02  2.042116e+01
209 2.085000e-01 1 2   2.971558e+00  1.788881e-02  2.214594e+01
210 2.095000e-01 1 2   2.913920e+00  1.928275e-02  2.387005e+01
211 2.105000e-01 1 2   2.861962e+00  2.066943e-02  2.559431e+01
212 2.115000e-01 1 2   2.815810e+00  2.204854e-02  2.731925e+01
213 2.125000e-01 1 1   2.777175e+00  2.357063e-02  2.904689e+01
214 2.135000e-01 1 2   2.741502e+00  2.477293e-02  3.077243e+01
