#TimeIteration Time SubCycles NewtonSteps Drag CrossFlowLift Lift
0 0.000000e+00 0 0   4.180355e+00  1.062626e-01  3.814056e+01
1 2.500000e-04 1 1   4.239575e+00  1.045669e-01  3.905196e+01
2 7.500000e-04 1 2   4.031526e+00  1.080709e-01  3.566103e+01
3 1.250000e-03 1 1   4.103496e+00  1.046734e-01  3.531315e+01
4 1.750000e-03 1 1   4.097145e+00  1.044195e-01  3.514616e+01
5 2.250000e-03 1 1   4.120951e+00  1.043622e-01  3.537736e+01
6 2.750000e-03 1 1   4.144518e+00  1.043904e-01  3.552935e+01
7 3.250000e-03 1 1   4.159125e+00  1.046018e-01  3.550298e+01
8 3.750000e-03 1 1   4.166909e+00  1.049507e-01  3.534210e+01
9 4.250000e-03 1 1   4.170893e+00  1.053360e-01  3.510982e+01
10 4.750000e-03 1 1   4.173395e+00  1.056500e-01  3.485070e+01
11 5.250000e-03 1 1   4.176163e+00  1.057844e-01  3.459368e+01
12 5.750000e-03 1 1   4.180384e+00  1.056569e-01  3.436028e+01
13 6.250000e-03 1 1   4.186655e+00  1.052246e-01  3.416485e+01
14 6.750000e-03 1 1   4.195037e+00  1.044951e-01  3.401218e+01
15 7.250000e-03 1 1   4.205157e+00  1.035392e-01  3.389714e+01
16 7.750000e-03 1 1   4.216360e+00  1.024822e-01  3.380745e+01
17 8.250000e-03 1 1   4.227898e+00  1.014755e-01  3.372795e+01
18 8.750000e-03 1 1   4.239045e+00  1.006756e-01  3.364355e+01
19 9.250000e-03 1 1   4.249250e+00  1.001977e-01  3.354256e+01
20 9.750000e-03 1 1   4.258204e+00  1.001011e-01  3.341823e+01
21 1.025000e-02 1 1   4.265880e+00  1.003771e-01  3.326933e+01
22 1.075000e-02 1 1   4.272499e+00  1.009487e-01  3.309972e+01
23 1.125000e-02 1 1   4.278461e+00  1.016813e-01  3.291696e+01
24 1.175000e-02 1 1   4.284230e+00  1.024046e-01  3.273002e+01
25 1.225000e-02 1 1   4.290239e+00  1.029588e-01  3.254760e+01
26 1.275000e-02 1 1   4.296760e+00  1.032045e-01  3.237543e+01
27 1.325000e-02 1 1   4.303876e+00  1.030616e-01  3.221575e+01
28 1.375000e-02 1 1   4.311496e+00  1.025256e-01  3.206740e+01
29 1.425000e-02 1 1   4.319406e+00  1.016639e-01  3.192669e+01
30 1.475000e-02 1 1   4.327335e+00  1.005996e-01  3.178859e+01
31 1.525000e-02 1 1   4.335025e+00  9.948616e-02  3.164815e+01
32 1.575000e-02 1 1   4.342282e+00  9.847887e-02  3.150145e+01
33 1.625000e-02 1 1   4.348981e+00  9.769843e-02  3.134596e+01
34 1.675000e-02 1 1   4.355102e+00  9.723021e-02  3.118117e+01
35 1.725000e-02 1 1   4.360675e+00  9.708960e-02  3.100749e+01
36 1.775000e-02 1 1   4.365773e+00  9.723110e-02  3.082631e+01
37 1.825000e-02 1 1   4.370506e+00  9.756423e-02  3.063957e+01
38 1.875000e-02 1 1   4.374988e+00  9.797174e-02  3.044938e+01
39 1.925000e-02 1 1   4.379325e+00  9.833307e-02  3.025769e+01
40 1.975000e-02 1 1   4.383600e+00  9.854797e-02  3.006613e+01
41 2.025000e-02 1 1   4.387856e+00  9.855686e-02  2.987574e+01
42 2.075000e-02 1 1   4.392107e+00  9.834643e-02  2.968699e+01
43 2.125000e-02 1 1   4.396300e+00  9.794310e-02  2.949926e+01
44 2.175000e-02 1 1   4.400332e+00  9.740785e-02  2.931092e+01
45 2.225000e-02 1 1   4.404058e+00  9.682012e-02  2.911949e+01
46 2.275000e-02 1 1   4.407301e+00  9.625947e-02  2.892172e+01
47 2.325000e-02 1 1   4.409929e+00  9.578009e-02  2.871537e+01
48 2.375000e-02 1 1   4.411797e+00  9.542596e-02  2.849727e+01
49 2.425000e-02 1 1   4.412866e+00  9.519090e-02  2.826661e+01
50 2.475000e-02 1 1   4.413163e+00  9.505006e-02  2.802365e+01
51 2.525000e-02 1 1   4.412795e+00  9.496161e-02  2.777004e+01
52 2.575000e-02 1 1   4.411922e+00  9.487638e-02  2.750861e+01
53 2.625000e-02 1 1   4.410730e+00  9.475012e-02  2.724268e+01
54 2.675000e-02 1 1   4.409383e+00  9.455566e-02  2.697532e+01
55 2.725000e-02 1 1   4.407993e+00  9.428712e-02  2.670863e+01
56 2.775000e-02 1 1   4.406590e+00  9.395990e-02  2.644319e+01
57 2.825000e-02 1 1   4.405121e+00  9.360519e-02  2.617806e+01
58 2.875000e-02 1 1   4.403463e+00  9.326127e-02  2.591098e+01
59 2.925000e-02 1 1   4.401456e+00  9.296383e-02  2.563897e+01
60 2.975000e-02 1 1   4.398940e+00  9.273989e-02  2.535900e+01
61 3.025000e-02 1 1   4.395754e+00  9.260539e-02  2.506799e+01
62 3.075000e-02 1 1   4.391875e+00  9.254089e-02  2.476578e+01
63 3.125000e-02 1 1   4.387281e+00  9.252436e-02  2.445189e+01
64 3.175000e-02 1 1   4.382003e+00  9.252322e-02  2.412674e+01
65 3.225000e-02 1 1   4.376126e+00  9.249985e-02  2.379168e+01
66 3.275000e-02 1 1   4.369761e+00  9.242007e-02  2.344839e+01
67 3.325000e-02 1 1   4.363013e+00  9.225771e-02  2.309834e+01
68 3.375000e-02 1 1   4.355972e+00  9.200171e-02  2.274252e+01
69 3.425000e-02 1 1   4.348697e+00  9.165839e-02  2.238141e+01
70 3.475000e-02 1 1   4.341220e+00  9.124168e-02  2.201500e+01
71 3.525000e-02 1 1   4.333578e+00  9.078719e-02  2.164364e+01
72 3.575000e-02 1 1   4.325769e+00  9.033191e-02  2.126712e+01
73 3.625000e-02 1 1   4.317793e+00  8.991372e-02  2.088555e+01
74 3.675000e-02 1 1   4.309650e+00  8.956494e-02  2.049917e+01
75 3.725000e-02 1 1   4.301333e+00  8.931069e-02  2.010809e+01
76 3.775000e-02 1 1   4.292824e+00  8.916413e-02  1.971218e+01
